성별,생일,결혼 유무,종교 유무,직업 코드,소득,지역구,나이,직업,연령대
여성,1953,결혼,있슴,952.0,108.0,광주/전남/전북/제주도,68,음식관련 단순 종사원,노년
남성,1988,무응답,없슴,952.0,162.2,서울,33,음식관련 단순 종사원,중년
여성,1983,결혼,없슴,952.0,241.61901596892534,대전/충남,38,음식관련 단순 종사원,중년
여성,1968,결혼,있슴,952.0,241.61901596892534,광주/전남/전북/제주도,53,음식관련 단순 종사원,중년
여성,1963,결혼,있슴,952.0,166.6,광주/전남/전북/제주도,58,음식관련 단순 종사원,중년
여성,1973,결혼,있슴,952.0,75.0,광주/전남/전북/제주도,48,음식관련 단순 종사원,중년
여성,1940,결혼,있슴,952.0,20.0,광주/전남/전북/제주도,81,음식관련 단순 종사원,노년
여성,1978,결혼,없슴,952.0,241.61901596892534,광주/전남/전북/제주도,43,음식관련 단순 종사원,중년
여성,1984,결혼,없슴,952.0,241.61901596892534,광주/전남/전북/제주도,37,음식관련 단순 종사원,중년
여성,1965,무응답,있슴,952.0,96.5,대구/경북,56,음식관련 단순 종사원,중년
여성,1963,결혼,없슴,952.0,120.0,대구/경북,58,음식관련 단순 종사원,중년
여성,1970,결혼,없슴,952.0,88.0,부산/경남/울산,51,음식관련 단순 종사원,중년
여성,1958,결혼,있슴,952.0,110.0,광주/전남/전북/제주도,63,음식관련 단순 종사원,노년
여성,1950,결혼,있슴,952.0,100.0,대전/충남,71,음식관련 단순 종사원,노년
여성,1957,결혼,없슴,952.0,120.0,대전/충남,64,음식관련 단순 종사원,노년
여성,1952,이혼,있슴,952.0,81.16,대전/충남,69,음식관련 단순 종사원,노년
여성,1961,결혼,있슴,952.0,92.0,서울,60,음식관련 단순 종사원,노년
여성,1943,무응답,있슴,952.0,20.0,부산/경남/울산,78,음식관련 단순 종사원,노년
여성,1961,결혼,있슴,952.0,108.0,부산/경남/울산,60,음식관련 단순 종사원,노년
여성,1952,무응답,있슴,952.0,140.0,부산/경남/울산,69,음식관련 단순 종사원,노년
여성,1942,무응답,있슴,952.0,20.0,대구/경북,79,음식관련 단순 종사원,노년
여성,1965,결혼,없슴,952.0,120.0,광주/전남/전북/제주도,56,음식관련 단순 종사원,중년
여성,1937,결혼,있슴,952.0,20.0,수도권,84,음식관련 단순 종사원,노년
여성,1992,무응답,있슴,952.0,80.0,광주/전남/전북/제주도,29,음식관련 단순 종사원,청년
여성,1969,결혼,없슴,952.0,170.0,부산/경남/울산,52,음식관련 단순 종사원,중년
여성,1957,이혼,없슴,952.0,112.0,부산/경남/울산,64,음식관련 단순 종사원,노년
여성,1961,무응답,없슴,952.0,122.5,부산/경남/울산,60,음식관련 단순 종사원,노년
여성,1961,결혼,없슴,952.0,100.0,수도권,60,음식관련 단순 종사원,노년
여성,1954,이혼,없슴,952.0,241.61901596892534,광주/전남/전북/제주도,67,음식관련 단순 종사원,노년
여성,1992,결혼,있슴,952.0,241.61901596892534,광주/전남/전북/제주도,29,음식관련 단순 종사원,청년
여성,1970,결혼,있슴,952.0,40.0,서울,51,음식관련 단순 종사원,중년
여성,1936,무응답,없슴,952.0,86.0,강원/충북,85,음식관련 단순 종사원,노년
여성,1980,결혼,없슴,952.0,60.0,수도권,41,음식관련 단순 종사원,중년
여성,1964,결혼,없슴,952.0,208.0,수도권,57,음식관련 단순 종사원,중년
여성,1966,결혼,있슴,952.0,100.0,대구/경북,55,음식관련 단순 종사원,중년
여성,1944,무응답,있슴,952.0,241.61901596892534,대구/경북,77,음식관련 단순 종사원,노년
여성,1954,결혼,있슴,952.0,241.61901596892534,대구/경북,67,음식관련 단순 종사원,노년
여성,1966,결혼,없슴,952.0,70.0,부산/경남/울산,55,음식관련 단순 종사원,중년
여성,1969,결혼,없슴,952.0,159.16,서울,52,음식관련 단순 종사원,중년
여성,1962,무응답,있슴,952.0,88.0,서울,59,음식관련 단순 종사원,중년
여성,1969,결혼,있슴,952.0,241.61901596892534,대구/경북,52,음식관련 단순 종사원,중년
남성,1969,결혼,없슴,952.0,259.5,대전/충남,52,음식관련 단순 종사원,중년
여성,1948,무응답,있슴,952.0,87.5,서울,73,음식관련 단순 종사원,노년
여성,1953,이혼,없슴,952.0,32.5,대구/경북,68,음식관련 단순 종사원,노년
여성,1969,결혼,있슴,952.0,63.0,수도권,52,음식관련 단순 종사원,중년
여성,1953,이혼,없슴,952.0,241.61901596892534,대구/경북,68,음식관련 단순 종사원,노년
여성,1942,무응답,있슴,952.0,20.0,수도권,79,음식관련 단순 종사원,노년
여성,1951,이혼,있슴,952.0,241.61901596892534,강원/충북,70,음식관련 단순 종사원,노년
남성,1996,무응답,없슴,952.0,241.61901596892534,대전/충남,25,음식관련 단순 종사원,청년
여성,1952,결혼,있슴,952.0,80.0,강원/충북,69,음식관련 단순 종사원,노년
남성,1955,결혼,없슴,151.0,241.61901596892534,서울,66,판매 및 운송 관리자,노년
남성,1956,결혼,있슴,151.0,241.61901596892534,서울,65,판매 및 운송 관리자,노년
남성,1967,결혼,없슴,151.0,202.0,서울,54,판매 및 운송 관리자,중년
남성,1947,결혼,있슴,151.0,162.0,부산/경남/울산,74,판매 및 운송 관리자,노년
남성,1973,결혼,없슴,151.0,573.3,부산/경남/울산,48,판매 및 운송 관리자,중년
남성,1970,결혼,없슴,151.0,400.0,부산/경남/울산,51,판매 및 운송 관리자,중년
남성,1960,결혼,있슴,151.0,241.61901596892534,수도권,61,판매 및 운송 관리자,노년
남성,1957,결혼,있슴,151.0,241.61901596892534,광주/전남/전북/제주도,64,판매 및 운송 관리자,노년
남성,1965,결혼,있슴,151.0,241.61901596892534,대전/충남,56,판매 및 운송 관리자,중년
남성,1973,결혼,없슴,151.0,213.9,서울,48,판매 및 운송 관리자,중년
남성,1981,결혼,없슴,151.0,225.0,수도권,40,판매 및 운송 관리자,중년
남성,1968,결혼,없슴,151.0,241.61901596892534,강원/충북,53,판매 및 운송 관리자,중년
여성,1967,결혼,있슴,151.0,241.61901596892534,대전/충남,54,판매 및 운송 관리자,중년
남성,1977,결혼,있슴,151.0,333.33,광주/전남/전북/제주도,44,판매 및 운송 관리자,중년
남성,1974,결혼,있슴,151.0,845.83,대전/충남,47,판매 및 운송 관리자,중년
남성,1972,결혼,있슴,151.0,241.61901596892534,대구/경북,49,판매 및 운송 관리자,중년
남성,1973,결혼,없슴,151.0,241.61901596892534,대구/경북,48,판매 및 운송 관리자,중년
남성,1973,결혼,없슴,151.0,250.0,부산/경남/울산,48,판매 및 운송 관리자,중년
남성,1966,무응답,없슴,151.0,241.61901596892534,대구/경북,55,판매 및 운송 관리자,중년
남성,1977,결혼,있슴,151.0,241.61901596892534,수도권,44,판매 및 운송 관리자,중년
남성,1986,결혼,없슴,151.0,241.61901596892534,부산/경남/울산,35,판매 및 운송 관리자,중년
남성,1960,결혼,없슴,151.0,241.61901596892534,대구/경북,61,판매 및 운송 관리자,노년
남성,1964,결혼,있슴,151.0,150.0,광주/전남/전북/제주도,57,판매 및 운송 관리자,중년
여성,1971,결혼,있슴,151.0,40.0,광주/전남/전북/제주도,50,판매 및 운송 관리자,중년
남성,1946,결혼,있슴,151.0,50.0,대구/경북,75,판매 및 운송 관리자,노년
여성,1982,결혼,없슴,151.0,241.61901596892534,부산/경남/울산,39,판매 및 운송 관리자,중년
남성,1985,무응답,없슴,152.0,190.0,서울,36,고객서비스 관리자,중년
남성,1974,결혼,없슴,152.0,333.3,서울,47,고객서비스 관리자,중년
여성,1978,결혼,없슴,152.0,208.3,서울,43,고객서비스 관리자,중년
여성,1969,결혼,없슴,152.0,218.3,서울,52,고객서비스 관리자,중년
남성,1942,결혼,없슴,152.0,241.61901596892534,서울,79,고객서비스 관리자,노년
남성,1971,결혼,있슴,152.0,241.61901596892534,부산/경남/울산,50,고객서비스 관리자,중년
남성,1950,결혼,있슴,152.0,241.61901596892534,대구/경북,71,고객서비스 관리자,노년
여성,1955,결혼,있슴,152.0,241.61901596892534,대구/경북,66,고객서비스 관리자,노년
남성,1944,결혼,없슴,152.0,241.61901596892534,수도권,77,고객서비스 관리자,노년
남성,1972,결혼,없슴,152.0,408.0,강원/충북,49,고객서비스 관리자,중년
남성,1975,결혼,없슴,152.0,241.61901596892534,강원/충북,46,고객서비스 관리자,중년
남성,1969,결혼,있슴,152.0,325.0,대전/충남,52,고객서비스 관리자,중년
남성,1958,무응답,없슴,152.0,1666.66,대전/충남,63,고객서비스 관리자,노년
여성,1956,결혼,있슴,152.0,241.61901596892534,수도권,65,고객서비스 관리자,노년
여성,1981,결혼,없슴,152.0,241.61901596892534,광주/전남/전북/제주도,40,고객서비스 관리자,중년
남성,1961,결혼,있슴,152.0,241.6,광주/전남/전북/제주도,60,고객서비스 관리자,노년
여성,1949,결혼,있슴,152.0,241.61901596892534,광주/전남/전북/제주도,72,고객서비스 관리자,노년
남성,1977,무응답,없슴,152.0,348.0,수도권,44,고객서비스 관리자,중년
남성,1976,결혼,없슴,772.0,241.61901596892534,수도권,45,건설관련 기능 종사자,중년
남성,1958,결혼,있슴,772.0,272.0,서울,63,건설관련 기능 종사자,노년
남성,1948,결혼,있슴,772.0,220.0,서울,73,건설관련 기능 종사자,노년
남성,1965,결혼,있슴,772.0,241.61901596892534,서울,56,건설관련 기능 종사자,중년
남성,1961,무응답,없슴,772.0,241.61901596892534,서울,60,건설관련 기능 종사자,노년
남성,1969,결혼,없슴,772.0,241.61901596892534,서울,52,건설관련 기능 종사자,중년
남성,1957,결혼,있슴,772.0,241.61901596892534,서울,64,건설관련 기능 종사자,노년
남성,1963,결혼,있슴,772.0,578.0,서울,58,건설관련 기능 종사자,중년
남성,1959,결혼,없슴,772.0,242.0,서울,62,건설관련 기능 종사자,노년
남성,1970,무응답,없슴,772.0,160.0,서울,51,건설관련 기능 종사자,중년
남성,1971,결혼,없슴,772.0,241.61901596892534,서울,50,건설관련 기능 종사자,중년
남성,1963,결혼,있슴,772.0,241.61901596892534,서울,58,건설관련 기능 종사자,중년
남성,1949,이혼,없슴,772.0,241.61901596892534,서울,72,건설관련 기능 종사자,노년
남성,1966,결혼,없슴,772.0,82.5,서울,55,건설관련 기능 종사자,중년
남성,1962,결혼,있슴,772.0,301.3,서울,59,건설관련 기능 종사자,중년
남성,1963,이혼,없슴,772.0,241.61901596892534,부산/경남/울산,58,건설관련 기능 종사자,중년
남성,1966,결혼,있슴,772.0,250.0,부산/경남/울산,55,건설관련 기능 종사자,중년
남성,1971,결혼,없슴,772.0,270.0,부산/경남/울산,50,건설관련 기능 종사자,중년
남성,1959,결혼,있슴,772.0,412.0,부산/경남/울산,62,건설관련 기능 종사자,노년
남성,1969,결혼,없슴,772.0,241.61901596892534,부산/경남/울산,52,건설관련 기능 종사자,중년
남성,1947,결혼,없슴,772.0,241.61901596892534,대구/경북,74,건설관련 기능 종사자,노년
남성,1965,결혼,있슴,772.0,241.61901596892534,대구/경북,56,건설관련 기능 종사자,중년
남성,1960,결혼,없슴,772.0,241.61901596892534,대구/경북,61,건설관련 기능 종사자,노년
남성,1967,이혼,없슴,772.0,99.0,대구/경북,54,건설관련 기능 종사자,중년
남성,1970,결혼,있슴,772.0,241.61901596892534,수도권,51,건설관련 기능 종사자,중년
남성,1966,결혼,없슴,772.0,240.0,수도권,55,건설관련 기능 종사자,중년
남성,1949,이혼,없슴,772.0,241.61901596892534,광주/전남/전북/제주도,72,건설관련 기능 종사자,노년
남성,1961,결혼,없슴,772.0,241.61901596892534,광주/전남/전북/제주도,60,건설관련 기능 종사자,노년
남성,1948,결혼,없슴,772.0,241.61901596892534,광주/전남/전북/제주도,73,건설관련 기능 종사자,노년
남성,1976,결혼,없슴,772.0,241.61901596892534,광주/전남/전북/제주도,45,건설관련 기능 종사자,중년
남성,1961,결혼,없슴,772.0,300.0,광주/전남/전북/제주도,60,건설관련 기능 종사자,노년
남성,1963,결혼,없슴,772.0,241.61901596892534,대전/충남,58,건설관련 기능 종사자,중년
남성,1955,결혼,있슴,772.0,241.61901596892534,대전/충남,66,건설관련 기능 종사자,노년
남성,1974,결혼,없슴,772.0,187.5,부산/경남/울산,47,건설관련 기능 종사자,중년
남성,1946,이혼,없슴,772.0,120.0,수도권,75,건설관련 기능 종사자,노년
남성,1956,결혼,있슴,772.0,410.0,수도권,65,건설관련 기능 종사자,노년
남성,1958,이혼,없슴,772.0,220.8,서울,63,건설관련 기능 종사자,노년
남성,1967,결혼,없슴,772.0,255.0,수도권,54,건설관련 기능 종사자,중년
남성,1970,결혼,없슴,772.0,242.5,수도권,51,건설관련 기능 종사자,중년
남성,1967,결혼,없슴,772.0,147.0,수도권,54,건설관련 기능 종사자,중년
남성,1987,무응답,없슴,772.0,241.61901596892534,강원/충북,34,건설관련 기능 종사자,중년
남성,1984,결혼,없슴,772.0,295.0,수도권,37,건설관련 기능 종사자,중년
남성,1960,결혼,없슴,772.0,419.0,강원/충북,61,건설관련 기능 종사자,노년
남성,1951,결혼,없슴,772.0,241.61901596892534,광주/전남/전북/제주도,70,건설관련 기능 종사자,노년
남성,1957,무응답,있슴,772.0,241.61901596892534,광주/전남/전북/제주도,64,건설관련 기능 종사자,노년
남성,1957,결혼,없슴,772.0,290.6,부산/경남/울산,64,건설관련 기능 종사자,노년
남성,1960,결혼,있슴,772.0,249.0,부산/경남/울산,61,건설관련 기능 종사자,노년
남성,1950,결혼,없슴,772.0,159.5,부산/경남/울산,71,건설관련 기능 종사자,노년
남성,1954,결혼,있슴,772.0,240.0,부산/경남/울산,67,건설관련 기능 종사자,노년
남성,1964,결혼,있슴,772.0,158.0,광주/전남/전북/제주도,57,건설관련 기능 종사자,중년
남성,1965,결혼,없슴,772.0,241.61901596892534,부산/경남/울산,56,건설관련 기능 종사자,중년
남성,1963,결혼,없슴,772.0,241.61901596892534,수도권,58,건설관련 기능 종사자,중년
남성,1980,결혼,없슴,772.0,241.61901596892534,수도권,41,건설관련 기능 종사자,중년
남성,1958,결혼,없슴,772.0,241.61901596892534,광주/전남/전북/제주도,63,건설관련 기능 종사자,노년
남성,1953,결혼,없슴,772.0,241.61901596892534,광주/전남/전북/제주도,68,건설관련 기능 종사자,노년
남성,1952,결혼,있슴,772.0,241.61901596892534,광주/전남/전북/제주도,69,건설관련 기능 종사자,노년
남성,1957,결혼,없슴,772.0,85.0,부산/경남/울산,64,건설관련 기능 종사자,노년
남성,1953,결혼,있슴,772.0,241.61901596892534,대구/경북,68,건설관련 기능 종사자,노년
남성,1959,결혼,없슴,772.0,241.61901596892534,대전/충남,62,건설관련 기능 종사자,노년
남성,1953,결혼,없슴,772.0,241.61901596892534,대전/충남,68,건설관련 기능 종사자,노년
남성,1965,결혼,없슴,772.0,241.61901596892534,강원/충북,56,건설관련 기능 종사자,중년
남성,1959,결혼,없슴,852.0,179.9,서울,62,냉 난방 관련 설비 조작원,노년
남성,1975,결혼,없슴,852.0,365.5,서울,46,냉 난방 관련 설비 조작원,중년
